# ::id 2053006
# ::tok Быть может , вы спросите : отчего в моей книжке нет больше таких внушительных рисунков , как этот , с баобабами ?
# ::alignments 0-1.1 1-1.1 3-1.2.2 4-1.2.3 6-1.2.4.1 7-1.2.4.2.1.1 8-1.2.4.2.1.2 9-1.2.4.2.1.3 10-1.2.4.2.2 11-1.2.4.2.3 12-1.2.4.2.4.1 13-1.2.4.2.4.2.2 14-1.2.4.2.4.3 16-1.2.4.2.4.4.1 17-1.2.4.2.4.4.2 19-1.2.4.2.4.4.3.1 20-1.2.4.2.4.4.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0,1)
    :H (v3 / label
           :A (v4 / label~e.3)
           :P (v5 / label~e.4)
           :A (v6 / label
                  :H (v7 / label~e.6)
                  :H (v8 / label
                         :A (v9 / label
                                :R (v13 / label~e.7)
                                :E (v14 / label~e.8)
                                :C (v15 / label~e.9))
                         :S (v10 / label~e.10)
                         :D (v11 / label~e.11)
                         :A (v12 / label
                                 :E (v16 / label~e.12)
                                 :E (v17 / label
                                         :A (v18 / label~e.14)
                                         :S (v20 / label~e.13))
                                 :C v18
                                 :E (v19 / label
                                         :R (v21 / label~e.16)
                                         :C (v22 / label~e.17)
                                         :E (v23 / label
                                                 :R (v24 / label~e.19)
                                                 :C (v25 / label~e.20))))))))
