# ::id 2114005
# ::tok Да , конечно ... - Ночью ты посмотришь на звезды . Моя звезда очень маленькая , я не могу ее тебе показать . Так лучше . Она будет для тебя просто - одна из звезд . И ты полюбишь смотреть на звезды ... Все они станут тебе друзьями . И потом , я тебе кое - что подарю ...
# ::alignments 0-1.1.3.3 2-1.1.3.4 5-1.2.3.14.1 6-1.2.3.14.2 7-1.2.3.14.3 8-1.2.3.14.4.1 9-1.2.3.14.4.2 11-1.2.3.1.1.1 12-1.2.3.1.1.2 13-1.2.3.1.2 14-1.2.3.1.3 16-1.2.3.2.1 17-1.2.3.2.2 18-1.2.3.2.3 19-1.2.3.2.4 20-1.2.3.2.5 21-1.2.3.2.6 23-1.2.3.3.1 24-1.2.3.3.2 26-1.2.3.4.1 27-1.2.3.4.2 28-1.2.3.4.3.1 29-1.2.3.4.3.2 30-1.2.3.4.4 32-1.2.3.4.5.1 33-1.2.3.4.5.2 34-1.2.3.4.5.3 36-1.2.3.5 37-1.2.3.6.1 38-1.2.3.6.2 39-1.2.3.6.3.2 40-1.2.3.6.3.3.1 41-1.2.3.6.3.3.2 43-1.2.3.7.1.1 44-1.2.3.7.1.2 45-1.2.3.7.2 46-1.2.3.7.3 47-1.2.3.7.4 49-1.2.3.8 50-1.2.3.9 52-1.2.3.10.1 53-1.2.3.10.2 54-1.2.3.10.3 56-1.2.3.10.3 57-1.2.3.10.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label)
           :P (v5 / label)
           :A (v6 / label
                  :A (v10 / label)
                  :S (v11 / label)
                  :G (v12 / label~e.0)
                  :G (v13 / label~e.2)))
    :H (v3 / label
           :A (v7 / label)
           :P (v8 / label)
           :A (v9 / label
                  :H (v14 / label
                          :A (v25 / label
                                  :E (v56 / label~e.11)
                                  :C (v57 / label~e.12))
                          :D (v26 / label~e.13)
                          :S (v27 / label~e.14))
                  :H (v15 / label
                          :A (v28 / label~e.16)
                          :D (v29 / label~e.17)
                          :D (v30 / label~e.18)
                          :A (v31 / label~e.19)
                          :A (v32 / label~e.20)
                          :P (v33 / label~e.21))
                  :H (v16 / label
                          :A (v34 / label~e.23)
                          :S (v35 / label~e.24))
                  :H (v17 / label
                          :A (v36 / label~e.26)
                          :S (v37 / label~e.27)
                          :A (v38 / label
                                  :R (v58 / label~e.28)
                                  :C (v59 / label~e.29))
                          :D (v39 / label~e.30)
                          :A (v40 / label
                                  :Q (v60 / label~e.32)
                                  :R (v61 / label~e.33)
                                  :C (v62 / label~e.34)))
                  :L (v18 / label~e.36)
                  :H (v19 / label
                          :A (v41 / label~e.37)
                          :P (v42 / label~e.38)
                          :A (v43 / label
                                  :A v41
                                  :P (v63 / label~e.39)
                                  :A (v64 / label
                                          :R (v69 / label~e.40)
                                          :C (v70 / label~e.41))))
                  :H (v20 / label
                          :A (v44 / label
                                  :Q (v65 / label~e.43)
                                  :C (v66 / label~e.44))
                          :D (v45 / label~e.45)
                          :A (v46 / label~e.46)
                          :S (v47 / label~e.47))
                  :L (v21 / label~e.49)
                  :L (v22 / label~e.50)
                  :H (v23 / label
                          :A (v48 / label~e.52)
                          :A (v49 / label~e.53)
                          :A (v50 / label~e.54,56)
                          :P (v51 / label~e.57))
                  :H (v24 / label
                          :T (v52 / label~e.5)
                          :A (v53 / label~e.6)
                          :P (v54 / label~e.7)
                          :A (v55 / label
                                  :R (v67 / label~e.8)
                                  :C (v68 / label~e.9))))))
