# ::id 2038001
# ::tok И вот шесть лет назад пришлось мне сделать вынужденную посадку в Сахаре .
# ::alignments 0-1.1 1-1.2 2-1.3.3.1 3-1.3.3.2 4-1.3.3.3 5-1.3.4 6-1.3.5 8-1.3.1 9-1.3.6.2 10-1.3.2.1 11-1.3.2.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :L (v3 / label~e.1)
    :H (v4 / label
           :D (v5 / label~e.8)
           :A (v6 / label
                  :R (v11 / label~e.10)
                  :C (v12 / label~e.11))
           :T (v7 / label
                  :Q (v13 / label~e.2)
                  :C (v14 / label~e.3)
                  :R (v15 / label~e.4))
           :D (v8 / label~e.5)
           :A (v9 / label~e.6)
           :P (v10 / label
                   :C (v16 / label~e.9))))
