# ::id 2115003
# ::tok У каждого человека свои звезды . Одним - тем , кто странствует , - они указывают путь . Для других это просто маленькие огоньки . Для ученых они - как задача , которую надо решить . Для моего дельца они - золото . Но для всех этих людей звезды - немые . А у тебя будут совсем особенные звезды ... - Как так ? -
# ::alignments 0-1.1.3.6.2.3 1-1.1.3.6.2.1 2-1.1.3.6.2.2 3-1.1.3.6.3.1 4-1.1.3.6.3.2 6-1.1.3.7.2.2 8-1.1.3.7.2.3.2 10-1.1.3.7.2.3.3.2 11-1.1.3.7.2.3.3.3 14-1.1.3.7.3 15-1.1.3.7.4 16-1.1.3.7.5 18-1.1.3.8.2.1 19-1.1.3.8.2.2 20-1.1.3.8.3 21-1.1.3.8.4 22-1.1.3.8.5.1.2 23-1.1.3.8.5.2 25-1.1.3.9.3.1 26-1.1.3.9.3.2 27-1.1.3.9.4 29-1.1.3.9.5.2 30-1.1.3.9.5.3 32-1.1.3.9.5.4.2 33-1.1.3.9.5.4.3 34-1.1.3.9.5.4.4 36-1.1.3.10.3.1 37-1.1.3.10.3.2 38-1.1.3.10.3.3 39-1.1.3.10.4 41-1.1.3.10.5 43-1.1.3.11 44-1.1.3.12.2.1 45-1.1.3.12.2.2 46-1.1.3.12.2.3 47-1.1.3.12.2.4 48-1.1.3.12.3.2 50-1.1.3.12.3.3 52-1.1.3.13 53-1.1.3.14.1.1 54-1.1.3.14.1.2 55-1.1.3.14.2 56-1.1.3.14.3.1.2 57-1.1.3.14.3.1.3 58-1.1.3.14.3.2 61-1.2.1 62-1.2.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label)
           :P (v5 / label)
           :A (v6 / label
                  :H (v10 / label
                          :S (v19 / label)
                          :A (v20 / label
                                  :E (v45 / label~e.1)
                                  :C (v46 / label~e.2)
                                  :R (v47 / label~e.0))
                          :A (v21 / label
                                  :E (v48 / label~e.3)
                                  :C (v49 / label~e.4)))
                  :H (v11 / label
                          :A (v22 / label
                                  :C (v50 / label~e.6)
                                  :E (v51 / label
                                          :C (v74 / label~e.8)
                                          :E (v75 / label
                                                  :A v74
                                                  :R (v82 / label~e.10)
                                                  :P (v83 / label~e.11))))
                          :A (v23 / label~e.14)
                          :P (v24 / label~e.15)
                          :A (v25 / label~e.16))
                  :H (v12 / label
                          :S (v26 / label)
                          :A (v27 / label
                                  :R (v52 / label~e.18)
                                  :C (v53 / label~e.19))
                          :A (v28 / label~e.20)
                          :D (v29 / label~e.21)
                          :A (v30 / label
                                  :E (v54 / label
                                          :A (v55 / label~e.23)
                                          :S (v76 / label~e.22))
                                  :C v55))
                  :H (v13 / label
                          :S (v31 / label)
                          :A (v32 / label
                                  :R (v56 / label~e.25)
                                  :A (v57 / label~e.26))
                          :A (v33 / label~e.27)
                          :A (v34 / label
                                  :R (v58 / label~e.29)
                                  :C (v59 / label~e.30)
                                  :E (v60 / label
                                          :A v59
                                          :R (v77 / label~e.32)
                                          :D (v78 / label~e.33)
                                          :P (v79 / label~e.34)
                                          :A v57)))
                  :H (v14 / label
                          :S (v35 / label)
                          :A (v36 / label
                                  :R (v61 / label~e.36)
                                  :E (v62 / label~e.37)
                                  :C (v63 / label~e.38))
                          :A (v37 / label~e.39)
                          :A (v38 / label~e.41))
                  :L (v15 / label~e.43)
                  :H (v16 / label
                          :S (v39 / label)
                          :A (v40 / label
                                  :R (v64 / label~e.44)
                                  :Q (v65 / label~e.45)
                                  :E (v66 / label~e.46)
                                  :C (v67 / label~e.47))
                          :A (v41 / label
                                  :A (v68 / label~e.48)
                                  :S (v69 / label~e.50)))
                  :L (v17 / label~e.52)
                  :H (v18 / label
                          :A (v42 / label
                                  :R (v70 / label~e.53)
                                  :C (v71 / label~e.54))
                          :S (v43 / label~e.55)
                          :A (v44 / label
                                  :E (v72 / label
                                          :A (v73 / label~e.58)
                                          :D (v80 / label~e.56)
                                          :S (v81 / label~e.57))
                                  :C v73))))
    :H (v3 / label
           :A (v7 / label~e.61,62)
           :A (v8 / label)
           :P (v9 / label)))
