# ::id 2070000
# ::tok - Если вашему величеству угодно , чтобы ваши повеления беспрекословно исполнялись , - сказал он , - вы могли бы отдать мне благоразумное приказание . Например , повелите мне пуститься в путь , не мешкая ни минуты ... Мне кажется , условия для этого самые что ни на есть благоприятные ... Король не отвечал , и Маленький принц немного помедлил в нерешимости , потом вздохнул и отправился в путь . -
# ::alignments 1-1.1.5.4 2-1.1.5.5.1.1 3-1.1.5.5.1.2 4-1.1.5.5.2 6-1.1.5.5.3.1 7-1.1.5.5.4.1 8-1.1.5.5.4.2 9-1.1.5.5.5 10-1.1.5.5.3.2 13-1.1.6 14-1.1.7 17-1.1.5.6.1 18-1.1.5.6.2 21-1.1.5.6.5 22-1.1.5.6.6 23-1.1.5.6.4.2 25-1.1.5.7 27-1.1.5.8.1 28-1.1.5.8.2 29-1.1.5.8.3.2.2 30-1.1.5.8.3.2.3.1 31-1.1.5.8.3.2.3.2 33-1.1.5.8.3.3.2 34-1.1.5.8.3.3.3 35-1.1.5.8.3.3.4.1 36-1.1.5.8.3.3.4.2 38-1.1.5.9.2 39-1.1.5.9.3 41-1.1.5.9.4.1.1 42-1.1.5.9.4.1.2.1 43-1.1.5.9.4.1.2.2 44-1.1.5.9.4.2.1 45-1.1.5.9.4.2.2 46-1.1.5.9.4.2.2 47-1.1.5.9.4.2.2 48-1.1.5.9.4.2.2 49-1.1.5.9.4.3 51-1.2.2.1 52-1.2.3 53-1.2.4 55-1.3 56-1.4.1.1.2 57-1.2.1 58-1.4.2 59-1.4.3 60-1.5 61-1.6.1 63-1.7 64-1.8.1 65-1.9 66-1.10.1 67-1.10.2.3 68-1.10.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v12 / label
                   :L (v27 / label~e.1)
                   :H (v28 / label
                           :A (v37 / label
                                   :E (v54 / label~e.2)
                                   :C (v55 / label~e.3))
                           :D (v38 / label~e.4)
                           :P (v39 / label
                                   :R (v56 / label~e.6)
                                   :C (v57 / label~e.10))
                           :A (v40 / label
                                   :A (v58 / label~e.7)
                                   :P (v59 / label~e.8))
                           :D (v41 / label~e.9))
                   :H (v29 / label
                           :A (v42 / label~e.17)
                           :D (v43 / label~e.18)
                           :P (v44 / label
                                   :C (v60 / label~e.23))
                           :A (v45 / label~e.21)
                           :D (v46 / label~e.22))
                   :L (v30 / label~e.25)
                   :H (v31 / label
                           :P (v47 / label~e.27)
                           :A (v48 / label~e.28)
                           :A (v49 / label
                                   :H (v61 / label
                                           :A v48
                                           :P (v66 / label~e.29)
                                           :A (v67 / label
                                                   :R (v75 / label~e.30)
                                                   :C (v76 / label~e.31)))
                                   :H (v62 / label
                                           :A v48
                                           :D (v68 / label~e.33)
                                           :P (v69 / label~e.34)
                                           :T (v70 / label
                                                   :Q (v77 / label~e.35)
                                                   :C (v78 / label~e.36)))))
                   :H (v32 / label
                           :A (v50 / label~e.38)
                           :P (v51 / label~e.39)
                           :A (v52 / label
                                   :A (v63 / label
                                           :S (v71 / label~e.41)
                                           :A (v72 / label
                                                   :R (v79 / label~e.42)
                                                   :C (v80 / label~e.43)))
                                   :D (v64 / label
                                           :C (v73 / label~e.44)
                                           :E (v74 / label~e.45,46,47,48))
                                   :S (v65 / label~e.49))))
           :P (v13 / label~e.13)
           :A (v14 / label~e.14))
    :H (v3 / label
           :A (v15 / label~e.57)
           :A (v16 / label
                   :A (v33 / label~e.51))
           :D (v17 / label~e.52)
           :P (v18 / label~e.53))
    :L (v4 / label~e.55)
    :H (v5 / label
           :A (v19 / label
                   :E (v34 / label
                           :A (v23 / label
                                   :A v15)
                           :S (v53 / label~e.56))
                   :C v23)
           :D (v20 / label~e.58)
           :P (v21 / label~e.59))
    :L (v6 / label~e.60)
    :H (v7 / label
           :S (v22 / label~e.61)
           :A v23)
    :L (v8 / label~e.63)
    :H (v9 / label
           :P (v24 / label~e.64)
           :A v15)
    :L (v10 / label~e.65)
    :H (v11 / label
            :D (v25 / label~e.66)
            :P (v26 / label
                    :R (v35 / label~e.67)
                    :C (v36 / label~e.68))
            :A v15))
