# ::id 2044003
# ::tok Тогда Маленький принц сказал серьезно : - Это ничего , ведь у меня там очень мало места .
# ::alignments 0-1.1 1-1.2.3.1.2 2-1.2.3.2.1 3-1.2.4 4-1.2.5 7-1.2.6.1.1 8-1.2.6.1.2 10-1.2.6.2 11-1.2.6.3.2.1 12-1.2.6.3.2.2 13-1.2.6.3.3 14-1.2.6.3.4.1.1 15-1.2.6.3.4.1.2 16-1.2.6.3.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :E (v8 / label
                         :A (v9 / label
                                :A (v14 / label~e.2))
                         :S (v13 / label~e.1))
                  :C v9)
           :P (v5 / label~e.3)
           :D (v6 / label~e.4)
           :A (v7 / label
                  :H (v10 / label
                          :A (v15 / label~e.7)
                          :S (v16 / label~e.8))
                  :L (v11 / label~e.10)
                  :H (v12 / label
                          :S (v17 / label)
                          :A (v18 / label
                                  :R (v21 / label~e.11)
                                  :C (v22 / label~e.12))
                          :A (v19 / label~e.13)
                          :A (v20 / label
                                  :Q (v23 / label
                                          :E (v25 / label~e.14)
                                          :C (v26 / label~e.15))
                                  :C (v24 / label~e.16))))))
