# ::id 2116007
# ::tok Видишь ли ... это еще из - за змеи . Вдруг она тебя ужалит ... Змеи ведь злые . Кого - нибудь ужалить для них удовольствие . -
# ::alignments 0-1.1.3.8.2 3-1.1.3.8.4.2 4-1.1.3.8.4.3 5-1.1.3.8.4.4.1 7-1.1.3.8.4.4.1 8-1.1.3.8.4.4.2 10-1.1.3.9 11-1.1.3.1.1 12-1.1.3.1.2 13-1.1.3.1.3 15-1.1.3.2.1 16-1.1.3.3 17-1.1.3.2.2 19-1.1.3.4.1.1 21-1.1.3.4.1.1 22-1.1.3.4.1.2 23-1.1.3.4.2.1 24-1.1.3.4.2.2 25-1.1.3.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :P (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :A (v12 / label~e.11)
                         :A (v13 / label~e.12)
                         :P (v14 / label~e.13))
                  :H (v7 / label
                         :A (v15 / label~e.15)
                         :S (v16 / label~e.17))
                  :L (v8 / label~e.16)
                  :H (v9 / label
                         :A (v17 / label
                                 :A (v23 / label~e.19,21)
                                 :P (v24 / label~e.22)
                                 :A v15)
                         :A (v18 / label
                                 :R (v25 / label~e.23)
                                 :C (v26 / label~e.24))
                         :S (v19 / label~e.25))
                  :H (v10 / label
                          :A (v20 / label)
                          :P (v21 / label~e.0)
                          :A (v22 / label
                                  :S (v27 / label)
                                  :A (v28 / label~e.3)
                                  :D (v29 / label~e.4)
                                  :A (v30 / label
                                          :R (v31 / label~e.5,7)
                                          :C (v32 / label~e.8))))
                  :L (v11 / label~e.10))))
